,Experience,Age,Success,Education,Fav_lang_C++,Fav_lang_JavaScript,Fav_lang_MATLAB,Fav_lang_Python,Fav_lang_R,Fav_lang_Scala,Fav_lang_Whitespace,Fav_movie_And Now for Something Completely Different,Fav_movie_Monty Python Live at the Hollywood Bowl,Fav_movie_Monty Python and the Holy Grail,Fav_movie_Monty Python's Life of Brian,Fav_movie_Monty Python's The Meaning of Life,Fav_movie_Time Bandits,Sklearn_Nope.,Sklearn_Yep!,Humans_Machines_Skynet is a WINNER!,Humans_Machines_Team Humans!,Fav_Game_Chess,Fav_Game_Go,Fav_Game_Longing for the sweet release of death,"Fav_Game_Tic-tac-toe (Br. Eng. ""noughts and crosses"")"
3040,3.0,28,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3041,2.0,36,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3042,1.0,28,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3043,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3044,3.0,31,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3045,27.0,63,True,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3046,10.0,99,False,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3047,3.0,48,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3048,3.0,24,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3049,4.0,28,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3050,4.0,25,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3051,3.0,35,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3052,2.0,46,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3053,4.0,22,False,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3054,1.0,22,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3055,2.0,48,True,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3056,8.0,33,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3057,2.0,41,False,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3058,1.0,31,False,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3059,1.0,39,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3060,7.0,24,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3061,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3062,3.0,28,True,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3063,2.0,40,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3064,1.0,36,True,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3065,1.0,42,True,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3066,25.0,25,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3067,0.0,37,True,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3068,1.0,36,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3069,10.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3070,2.0,46,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
3071,12.0,30,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3072,2.0,46,False,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3073,6.0,49,False,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3074,2.0,33,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3075,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3076,12.0,46,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3077,1.0,36,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3078,8.0,38,True,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3079,6.0,51,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3080,1.0,28,False,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3081,4.0,32,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3082,2.0,25,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3083,5.0,31,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3084,1.0,24,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3085,5.0,53,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3086,5.0,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3087,0.0,34,True,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3088,1.0,36,True,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3089,3.0,20,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3090,1.0,27,True,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3091,3.0,30,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3092,5.0,39,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3093,0.0,37,True,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3094,5.0,30,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3095,1.0,32,True,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3096,8.0,52,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3097,7.0,12,False,-10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3098,3.0,29,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3099,7.0,37,True,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3100,5.0,34,True,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3101,3.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3102,2.0,32,False,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3103,0.0,31,True,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3104,2.0,27,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3105,12.0,46,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3106,4.0,51,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3107,0.0,41,True,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3108,1.0,40,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3109,4.0,40,False,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3110,2.0,39,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3111,1.0,57,True,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3112,0.5,23,True,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
3113,2.0,23,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3114,8.0,41,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3115,1.0,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3116,1.0,47,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3117,5.0,49,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3118,2.0,32,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3119,1.0,26,True,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3120,1.0,26,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3121,1.0,29,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3122,3.0,30,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3123,0.5,52,True,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3124,7.0,26,False,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3125,0.5,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3126,3.0,30,True,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3127,1.0,34,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3128,4.0,35,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3129,3.0,44,True,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3130,25.0,76,True,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3131,25.0,75,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3132,20.0,53,False,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3133,4.0,33,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3134,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3135,12.0,60,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3136,7.0,48,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3137,3.0,32,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3138,3.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3139,5.0,24,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3140,4.0,34,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3141,0.0,32,False,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3142,2.0,46,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3143,1.0,27,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3144,0.2,43,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3145,5.0,32,True,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3146,2.0,41,False,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3147,7.0,28,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3148,4.0,47,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3149,2.0,27,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3150,4.0,37,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3151,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3152,2.0,41,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3153,3.0,27,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3154,2.0,40,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3155,4.0,29,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3156,3.0,28,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3157,2.0,36,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3158,1.0,28,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3159,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3160,3.0,31,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3161,27.0,63,True,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3162,10.0,99,False,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3163,3.0,48,False,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3164,3.0,24,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3165,4.0,28,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3166,4.0,25,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3167,3.0,35,True,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3168,2.0,46,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3169,4.0,22,False,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3170,1.0,22,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3171,2.0,48,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3172,8.0,33,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3173,2.0,41,False,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3174,1.0,31,False,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3175,1.0,39,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3176,7.0,24,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3177,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3178,3.0,28,True,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3179,2.0,40,False,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3180,1.0,36,True,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3181,1.0,42,True,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3182,25.0,25,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3183,0.0,37,True,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3184,1.0,36,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3185,10.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3186,2.0,46,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
3187,12.0,30,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3188,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3189,6.0,49,False,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3190,2.0,33,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3191,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3192,12.0,46,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3193,1.0,36,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3194,8.0,38,True,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3195,6.0,51,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3196,1.0,28,False,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3197,4.0,32,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3198,2.0,25,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3199,5.0,31,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3200,1.0,24,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3201,5.0,53,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3202,5.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3203,0.0,34,True,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3204,1.0,36,True,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3205,3.0,20,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3206,1.0,27,False,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3207,3.0,30,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3208,5.0,39,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3209,0.0,37,True,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3210,5.0,30,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3211,1.0,32,True,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3212,8.0,52,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3213,7.0,12,False,-10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3214,3.0,29,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3215,7.0,37,True,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3216,5.0,34,True,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3217,3.0,3,False,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3218,2.0,32,True,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3219,0.0,31,True,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3220,2.0,27,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3221,12.0,46,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3222,4.0,51,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3223,0.0,41,True,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3224,1.0,40,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3225,4.0,40,True,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3226,2.0,39,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3227,1.0,57,False,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3228,0.5,23,True,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
3229,2.0,23,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3230,8.0,41,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3231,1.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3232,1.0,47,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3233,5.0,49,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3234,2.0,32,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3235,1.0,26,True,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3236,1.0,26,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3237,1.0,29,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3238,3.0,30,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3239,0.5,52,False,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3240,7.0,26,False,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3241,0.5,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3242,3.0,30,True,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3243,1.0,34,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3244,4.0,35,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3245,3.0,44,True,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3246,25.0,76,True,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3247,25.0,75,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3248,20.0,53,False,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3249,4.0,33,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3250,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3251,12.0,60,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3252,7.0,48,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3253,3.0,32,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3254,3.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3255,5.0,24,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3256,4.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3257,0.0,32,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3258,2.0,46,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3259,1.0,27,False,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3260,0.2,43,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3261,5.0,32,True,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3262,2.0,41,False,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3263,7.0,28,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3264,4.0,47,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3265,2.0,27,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3266,4.0,37,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3267,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3268,2.0,41,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3269,3.0,27,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3270,2.0,40,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3271,4.0,29,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3272,3.0,28,False,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3273,2.0,36,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3274,1.0,28,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3275,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3276,3.0,31,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3277,27.0,63,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3278,10.0,99,False,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3279,3.0,48,False,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3280,3.0,24,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3281,4.0,28,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3282,4.0,25,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3283,3.0,35,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3284,2.0,46,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3285,4.0,22,False,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3286,1.0,22,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3287,2.0,48,True,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
